"location" "miles" "latitude" "longitude"
"Rockrimmon Branch<br/>832 Village Center Drive<br/>Colorado Springs, CO" 54.1177645539411 -104.844503 38.923059
"Windsor Severance Library District<br/>214 Fifth Street<br/>Windsor, CO" 54.2918901871816 -104.90441 40.479363
"East Library<br/>5550 North Union Boulevard<br/>Colorado Springs, CO" 54.6506659266358 -104.7782358 38.9126388
"Ute Pass Branch<br/>8010 Severy<br/>Cascade, CO" 56.8720777589067 -104.969833 38.896887
"Eaton Public Library<br/>132 Maple Avenue<br/>Eaton, CO" 57.0897843102263 -104.714814 40.5271926
"Fraser Valley Library<br/>241 Norgen Rd<br/>Fraser, CO" 58.8920440476213 -105.82007 39.9462868
"Manitou Springs Public Library<br/>701 Manitou Ave<br/>Manitou Springs, CO" 59.1076647667177 -104.91464 38.856704
"Old Colorado City Branch Library<br/>2418 West Pikes Peak Avenue<br/>Colorado Springs, CO" 59.3938286948819 -104.8610255 38.8476303
"Lake George Branch Library<br/>box 3<br/>Lake George, CO" 59.4036150628281 -105.3574943 38.9797141
"Harmony Library<br/>4616 South Shields Street<br/>Fort Collins, CO" 59.4444342539568 -105.0928181 40.5228403
"Ruth Holly Branch<br/>685 North Murray Boulevard<br/>Colorado Springs, CO" 59.4645335534305 -104.7459808 38.8429409
"Florissant Branch<br/>2001teller County Rd 31<br/>Florissant, CO" 59.5563832392087 -105.2931276 38.9476339
"Penrose Public Library<br/>20 North Cascade Avenue<br/>Colorado Springs, CO" 60.0983982505868 -104.8260561 38.8353301
"Northern Plains Public Library<br/>216 2nd Street<br/>Ault, CO" 60.9241247594847 -104.736997 40.583137
"Estes Valley Public Library District<br/>335 E Elkhorn Ave<br/>Estes Park, CO" 61.7044304151516 -105.5197721 40.3774644
"Sand Creek Branch<br/>1821 South Academy Boulevard<br/>Colorado Springs, CO" 61.9906675877542 -104.7555756 38.8063741
"Cheyenne Mountain Branch<br/>1785 South 8th Street, Suite 100<br/>Colorado Springs, CO" 62.2615672372566 -104.8398258 38.8046928
"Fort Collins Public Library<br/>201 Peterson Street<br/>Fort Collins, CO" 63.2652474266415 -105.0725797 40.5849335
"Fort Morgan Public Library<br/>414 Main Street<br/>Fort Morgan, CO" 63.4032647811057 -103.8008242 40.2522933
"Limon Memorial Library<br/>205 E Ave<br/>Limon, CO" 64.7465405800642 -103.6879112 39.2619973
"Security Public Library<br/>715 Aspen Drive<br/>Security, CO" 65.7239446568488 -104.7314175 38.7526243
"Juniper Library<br/>316 Garfield Street<br/>Grand Lake, CO" 67.8981192817214 -105.819278 40.252098
"Grand County Library District<br/>225 E Jasper Ave<br/>Granby, CO" 68.0468482385853 -105.9383755 40.0865651
"Granby Branch Library<br/>13 East Jasper Avenue<br/>Granby, CO" 68.2299036246668 -105.9420381 40.0867183
