"location" "miles" "latitude" "longitude"
"Cotopaxi School-Community Library<br/>0345 County Road 12<br/>Cotopaxi, CO" 69.931665451924 -105.6896509 38.378295
"Montbello Branch<br/>12955 Albrook Drive<br/>Denver, CO" 70.1562511510986 -104.840467 39.7802398
"Pauline Robinson Branch<br/>5575 E 33rd Ave<br/>Denver, CO" 70.3239928163635 -104.9227264 39.7641148
"Blair-Caldwell Library<br/>2401 Welton Street<br/>Denver, CO" 70.6150693621341 -104.9816069 39.7524359
"Ford Warren Library<br/>2825 High Street<br/>Denver, CO" 70.6217648313073 -104.9650955 39.7573035
"Evergreen Library<br/>5000 Highway 73<br/>Evergreen, CO" 71.8607968637453 -105.3246336 39.6251424
"Valdez-Perry<br/>4690 Vine Street<br/>Denver, CO" 72.1528030471432 -104.9620771 39.7816807
"Woodbury Branch<br/>3265 Federal Boulevard<br/>Denver, CO" 72.1719755883066 -105.0257471 39.7631346
"Edgewater Library<br/>5843 West 25th Avenue<br/>Edgewater, CO" 72.2828741746887 -105.0610858 39.7531688
"Swink School-Public Library<br/>610 Columbia Ave<br/>Swink, CO" 72.528321217266 -103.6286083 38.0114447
"Wheat Ridge Library<br/>5475 West 32nd Avenue<br/>Wheat Ridge, CO" 72.7687292153828 -105.0571922 39.7621836
"Jefferson County Public Library<br/>10200 W 20th Ave<br/>Lakewood, CO" 73.0816153545111 -105.1132838 39.7470416
"Lakewood Library<br/>10200 West 20th Avenue<br/>Lakewood, CO" 73.0816153545111 -105.1132838 39.7470416
"Smiley Branch<br/>4501 West 46th Avenue<br/>Denver, CO" 73.7428938361888 -105.048587 39.780393
"Commerce City Branch Library<br/>7185 Monaco<br/>Commerce City, CO" 74.3011896468505 -104.9131363 39.8267617
"Arvada Library<br/>7525 W. 57th Avenue<br/>Arvada, CO" 75.6832922058929 -105.0804447 39.8003525
"Perl Mack Branch Library<br/>7611 Hilltop Circle<br/>Denver, CO" 76.3482010797174 -105.0029351 39.8348159
"Golden Library<br/>1019 Tenth Street<br/>Golden, CO" 76.448106401745 -105.2256059 39.755898
"76th Avenue Branch<br/>3031 West 76th Avenue<br/>Westminster, CO" 76.7796166173425 -105.0266063 39.8346187
"La Junta-Woodruff Memorial Library<br/>522 Colorado Ave<br/>La Junta, CO" 77.0663093611243 -103.5431914 37.983722
"Thornton Branch Library<br/>8992 North Washington<br/>Thornton, CO" 77.4992196308894 -104.9773452 39.8594436
"Standley Lake Library<br/>8485 Kipling Street<br/>Arvada, CO" 79.5127448161032 -105.1111614 39.8504515
"Northglenn Branch Library<br/>10530 North Huron Street<br/>Northglenn, CO" 79.6460167753294 -104.996088 39.887317
"Rangeview Library District<br/>11658 N. Huron<br/>Northglenn, CO" 81.0024551184686 -104.9951983 39.9082773
"College Hill Library<br/>3705 W 112th Ave<br/>Westminster, CO" 81.3190958920169 -105.0403055 39.9008226
"Westminster Public Library<br/>3705 W. 112th Ave<br/>Westminster, CO" 81.3190958920169 -105.0403055 39.9008226
"Salida Regional Library<br/>405 E Street<br/>Salida, CO" 82.0143175258823 -105.9930522 38.532766
"Spanish Peaks Library District<br/>415 Walsen Ave.<br/>Walsenburg, CO" 82.1037584462211 -104.7860565 37.6307931
"Broomfield-Eisenhower Public Library<br/>3 Community Park Road<br/>Broomfield, CO" 82.9464848582434 -105.0689285 39.9176433
"Brighton Branch Library<br/>575 South 8th Avenue<br/>Brighton, CO" 83.1866726900233 -104.8131159 39.978206
"Idaho Springs Public Library<br/>219 14th Avenue<br/>Idaho Springs, CO" 84.6190304611588 -105.5182085 39.742116
"Flagler Community Library<br/>311 Main Ave<br/>Flagler, CO" 84.8228296067624 -103.0676298 39.2915578
"Park County Public Library<br/>418 Main Street<br/>Fairplay, CO" 85.3157619529957 -106.0021995 39.2253248
"Bent County Library District<br/>306 Fifth Street<br/>Las Animas, CO" 86.3587124120431 -103.2205415 38.0677811
"Las Animas-Bent County Library District<br/>306 5th Street<br/>Las Animas, CO" 86.3587124120431 -103.2205415 38.0677811
"Northern Chaffee County Lib Dist-Buena Vista<br/>131 Linderman Avenue<br/>Buena Vista, CO" 87.3713947558693 -106.1333303 38.8413044
"Louisville Public Library<br/>951 Spruce Street<br/>Louisville, CO" 88.0512159402524 -105.1311127 39.978091
"Hudson Public Library<br/>555 Main Street<br/>Hudson, CO" 88.4901113895268 -104.6443679 40.0734149
"Lafayette Public Library<br/>775 W Baseline Rd<br/>Lafayette, CO" 88.5197651289595 -105.0811365 40.0002383
"Clear Creek Library District<br/>605 Sixth Street<br/>Georgetown, CO" 89.27435141405 -105.6974841 39.7062158
"Fort Lupton Public School Library<br/>425 South Denver Avenue<br/>Fort Lupton, CO" 89.8274885685795 -104.8106242 40.0762824
