"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Orting Library" "202 Washington Avenue" "Orting" "WA" "98360" -122.202352 47.097054
"Othello Library" "101 E. Main Street" "Othello" "WA" "99344" -119.1739972 46.8261771
"Otis Orchards Library" "22324 E. Wellesley Avenue" "Otis Orchards" "WA" "99027" -117.10583 47.699926
"Algona-Pacific Library" "255 Ellingson Road" "Pacific" "WA" "98047" -122.2536461 47.2716701
"Packwood Timberland Library" "109 W. Main St." "Packwood" "WA" "98361" -121.6720898 46.6064425
"Palouse Branch Library" "120 E Main" "Palouse" "WA" "99161" -117.0766863 46.9097378
"Pasco Library" "1320 W. Hopkins" "Pasco" "WA" "99301" -119.1068731 46.2301131
"Pateros Community Library" "174 Pateros Mall" "Pateros" "WA" "98846" -119.9034007 48.0509756
"Peshastin Community Library" "8396 Main St" "Peshastin" "WA" "98847" -120.604718 47.5695229
"Pomeroy (Denny Ashby) Library" "856 Arlington St" "Pomeroy" "WA" "99347" -117.5999133 46.4707064
"North Olympic Library System" "2210 South Peabody Street" "Port Angeles" "WA" "98362" -123.439014 48.1061323
"Port Angeles Public Library" "2210 S. Peabody Street" "Port Angeles" "WA" "98362" -123.439014 48.1061323
"Jefferson County Rural Library District" "620 Cedar Avenue" "Port Hadlock" "WA" "98339" -122.7725515 48.0325363
"Port Orchard Library" "87 Sidney St." "Port Orchard" "WA" "98366" -122.635753 47.5424263
"Port Townsend Public Library" "1220 Lawrence Street" "Port Townsend" "WA" "98368" -122.7629579 48.1164713
"Poulsbo Library" "700 Ne Lincoln St." "Poulsbo" "WA" "98370" -122.6397004 47.7358164
"Prescott Library" "103 D St." "Prescott" "WA" "99348" -118.315139 46.299411
"Prosser Library" "902 Seventh Street" "Prosser" "WA" "99350" -119.7654653 46.2048283
"Pullman (Neill) Public Library" "210 N Grand Ave" "Pullman" "WA" "99163" -117.1808553 46.7307755
"Puyallup Public Library" "324 S Meridian" "Puyallup" "WA" "98371" -122.2953643 47.1895802
"South Hill Library" "15420 Meridian East" "Puyallup" "WA" "98375" -122.2941397 47.1162804
"Quincy Community Library" "108 B St Sw" "Quincy" "WA" "98848" -119.8557241 47.2360714
"Mountain View Timberland Library" "210 Silverbrook Rd." "Randle" "WA" "98377" -121.9585756 46.5359346
"Raymond Timberland Library" "507 Duryea St." "Raymond" "WA" "98577" -123.7309003 46.6868184
"Reardan Memorial Library" "120 S Oak" "Reardan" "WA" "99029" -117.8818269 47.6691334
"Library Express At Redmond Ridge" "10735 Cedar Park Crescent Ne" "Redmond" "WA" "98053" -122.0456439 47.6932303
"Redmond Library" "15990 Ne 85th Street" "Redmond" "WA" "98052" -122.1280775 47.6789086
"Fairwood Library" "17009 140th Avenue Se" "Renton" "WA" "98058" -122.1546196 47.4507698
"Highlands Public Library" "2902 Ne 12th St" "Renton" "WA" "98056" -122.1808227 47.5035587
"Renton Highlands Library" "2902 Ne 12th Street" "Renton" "WA" "98056" -122.1808227 47.5035587
"Renton Library" "100 Mill Avenue South" "Renton" "WA" "98057" -122.2020346 47.4818671
"Republic Community Library" "794 S Clark Ave" "Republic" "WA" "99166" -118.737607 48.645895
"Richland Public Library" "1270 Lee Blvd" "Richland" "WA" "99352" -119.2789075 46.2761099
"Ridgefield Community Library" "210 North Main Avenue" "Ridgefield" "WA" "98642" -122.745824 45.816905
"Ritzville Public Library" "302 W Main" "Ritzville" "WA" "99169" -118.3816235 47.1262198
"Rosalia Branch Library" "106 W. 5th" "Rosalia" "WA" "99170" -117.3706754 47.2360861
"Roslyn Public Library" "201 S. First St." "Roslyn" "WA" "98941" -120.991353 47.222532
"Roy City Library" "122 3rd St. E" "Roy" "WA" "98580" -122.5427266 47.0027083
"Royal City Community Library" "356 Camelia" "Royal City" "WA" "99357" -119.6349744 46.9002317
"Salkum Timberland Library" "2480 U.S. Hwy. 12" "Salkum" "WA" "98582" -122.6297792 46.5316832
"Sammamish Library" "825 228th Avenue Ne" "Sammamish" "WA" "98074" -122.036202 47.6168394
"Valley View Library" "17850 Military Road S" "Seatac" "WA" "98188" -122.2737336 47.443213
"Boulevard Park Library" "12015 Roseberg Avenue S" "Seattle" "WA" "98168" -122.3078428 47.4952747
"Greenbridge Library" "9720 8th Ave S.W." "Seattle" "WA" "98106" -122.3450329 47.515971
"Seattle Public Library - Ballard" "5711 24th Ave Nw" "Seattle" "WA" "98107" -122.387891 47.6705674
"Seattle Public Library - Beacon Hill" "2519 15th Ave S" "Seattle" "WA" "98144" -122.3136895 47.5804625
"Seattle Public Library - Broadview" "12755 Greenwood Ave N" "Seattle" "WA" "98133" -122.356098 47.7229572
"Seattle Public Library - Capitol Hill" "425 Harvard Ave E" "Seattle" "WA" "98102" -122.3223185 47.6229294
"Seattle Public Library - Central Library" "1000 4th Ave" "Seattle" "WA" "98104" -122.3329838 47.6066004
"Seattle Public Library - Columbia" "4721 Rainier Ave S" "Seattle" "WA" "98118" -122.2869591 47.5599006
"Seattle Public Library - Delridge" "5423 Delridge Way Sw" "Seattle" "WA" "98106" -122.3633638 47.553156
"Seattle Public Library - Douglass-Truth" "2300 E Yesler Way" "Seattle" "WA" "98122" -122.3016502 47.6019183
"Seattle Public Library - Fremont" "731 N 35th St" "Seattle" "WA" "98103" -122.3484226 47.6500621
"Seattle Public Library - Green Lake" "7364 E Green Lake Dr N" "Seattle" "WA" "98115" -122.3266587 47.6814943
"Seattle Public Library - Greenwood" "8016 Greenwood Ave N" "Seattle" "WA" "98103" -122.3547574 47.6874519
"Seattle Public Library - High Point" "6338 32nd Ave Sw" "Seattle" "WA" "98126" -122.3737367 47.5446321
"Seattle Public Library - International District - Chinatown Branch" "713 Eighth Ave. S." "Seattle" "WA" "98104" -122.3227843 47.5962327
"Seattle Public Library - Lake City" "12501 28th Ave Ne" "Seattle" "WA" "98125" -122.298113 47.719716
"Seattle Public Library - Madrona Sally Goldmark" "1134 33rd Ave" "Seattle" "WA" "98122" -122.2900203 47.6126747
"Seattle Public Library - Magnolia" "2801 34th Ave W" "Seattle" "WA" "98199" -122.4014357 47.645323
"Seattle Public Library - Montlake" "2300 24th Ave E" "Seattle" "WA" "98112" -122.3018166 47.6396761
"Seattle Public Library - Newholly" "7058 32nd Ave S" "Seattle" "WA" "98118" -122.2904189 47.5392077
"Seattle Public Library - Northeast" "6801 35th Ave Ne" "Seattle" "WA" "98115" -122.2906962 47.6780008
"Seattle Public Library - Northgate" "10548 Fifth Ave. N.E." "Seattle" "WA" "98125" -122.322842 47.705987
"Seattle Public Library - Queen Anne" "400 W Garfield St" "Seattle" "WA" "98119" -122.362665 47.6338136
"Seattle Public Library - Rainier Beach" "9125 Rainier Ave S" "Seattle" "WA" "98118" -122.2705382 47.5213573
"Seattle Public Library - South Park" "8604 Eighth Ave. S. At South Cloverdale Street" "Seattle" "WA" "98108" -122.3225876 47.526252
"Seattle Public Library - Southwest" "9010 35th Ave Sw" "Seattle" "WA" "98126" -122.3762739 47.5224353
"Seattle Public Library - University" "5009 Roosevelt Way Ne" "Seattle" "WA" "98105" -122.3178828 47.6652442
"Seattle Public Library - Wallingford" "1501 N 45th St" "Seattle" "WA" "98103" -122.3389307 47.6611801
"Seattle Public Library - West Seattle" "2306 42nd Ave Sw" "Seattle" "WA" "98116" -122.3846954 47.5826887
"Skyway Library" "7614 S 126th Street" "Seattle" "WA" "98178" -122.2375385 47.4908865
"White Center Library" "11220 16th Avenue Sw" "Seattle" "WA" "98146" -122.354331 47.5019247
"Sedro-Woolley Public Library" "802 Ball Avenue" "Sedro-Woolley" "WA" "98284" -122.2289559 48.5041416
"Selah Library" "115 W Naches" "Selah" "WA" "98942" -120.5314378 46.6543346
"Sequim Public Library" "630 N. Sequim Avenue" "Sequim" "WA" "98382" -123.100905 48.085809
"William G. Reed Public Library" "710 W. Alder St." "Shelton" "WA" "98584" -123.1072572 47.2169115
"Richmond Beach Library" "19601 21st Avenue Nw" "Shoreline" "WA" "98177" -122.3849906 47.7718684
"Shoreline Library" "345 Ne 175th St" "Shoreline" "WA" "98155" -122.3247695 47.7555826
"Silverdale Library" "3450 Nw Carlton St." "Silverdale" "WA" "98383" -122.6962878 47.6463441
"Skykomish Library" "100 Fifth Street" "Skykomish" "WA" "98288" -121.36112 47.708283
"Snohomish Library" "311 Maple Avenue" "Snohomish" "WA" "98290" -122.0884006 47.9152977
