"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Valley Branch Library" "380 St. Croix Trail S" "Lakeland" "MN" "" -92.772023 44.944054
"Heritage Library" "20085 Heritage Drive" "Lakeville" "MN" "" -93.2456188 44.6580027
"Lamberton Public Library" "101 E 2nd Avenue" "Lamberton" "MN" "56152" -95.2641799 44.2312232
"Lanesboro Public Library" "202 Parkway Ave. S." "Lanesboro" "MN" "55949" -91.9769628 43.7195491
"Le Center Public Library" "10 W Tyrone Street" "Le Center" "MN" "" -93.7316248 44.3907508
"Le Roy Public Library" "605 N Broadway" "Le Roy" "MN" "55951" -92.5065038 43.5069589
"Le Sueur Public Library" "118 E Ferry Street" "Le Sueur" "MN" "" -93.9157548 44.4600117
"Lewisville Branch Library" "117 East Martin Street" "Lewisville" "MN" "" -94.4341271 43.9225254
"Lindstrom Public Library" "30525 Linden St." "Lindstrom" "MN" "" -92.8500096 45.3893281
"Litchfield Public Library" "216 North Marshall" "Litchfield" "MN" "" -94.5266464 45.1280664
"Great River Regional Library - Little Falls" "108 Ne 3rd Street" "Little Falls" "MN" "" -94.358994 45.976316
"Hennepin County Library - Long Lake" "1865 Wayzata Blvd West" "Long Lake" "MN" "55356" -93.5716016 44.9855941
"Great River Regional Library - Long Prairie" "42 3rd Street North" "Long Prairie" "MN" "" -94.8603145 45.9750132
"Rock County Community Library" "201 West Main" "Luverne" "MN" "56156" -96.2114671 43.6541806
"Mabel Public Library" "110 E Newburg" "Mabel" "MN" "55954" -91.7691119 43.5215259
"Madelia Branch Library" "23 1st Street" "Madelia" "MN" "" -94.41696 44.0498228
"Madison Public Library" "401 Sixth Avenue" "Madison" "MN" "" -96.1931675 45.0123524
"Mahnomen Public Library" "203 S Main St" "Mahnomen" "MN" "" -95.9687696 47.3140555
"Wildwood Branch Library" "763 Stillwater Road" "Mahtomedi" "MN" "" -92.95112 45.0567549
"Blue Earth County Library" "100 East Main Street" "Mankato" "MN" "56001" -94.0022229 44.1677237
"Hennepin County Library - Maple Grove" "8001 Main Street North" "Maple Grove" "MN" "55369" -93.4413027 45.1019135
"Hennepin County Library - Maple Plain" "5184 Main Street East" "Maple Plain" "MN" "55359" -93.6554008 45.0077429
"Mapleton Public Library" "104 1st Avenue" "Mapleton" "MN" "" -93.9574782 43.9271696
"Maplewood Library" "1670 Beam Avenue" "Maplewood" "MN" "" -93.0298262 45.0271314
"Marble Public Library" "302 Alice Avenue" "Marble" "MN" "55764" -93.2979292 47.3205058
"Marine Branch Library" "121 Judd St." "Marine" "MN" "" -92.7692473 45.1983923
"Marshall-Lyon County Library" "301 West Lyon Street" "Marshall" "MN" "56258" -95.789343 44.448523
"Maynard Public Library" "123 Mabel Avenue" "Maynard" "MN" "" -95.4712273 44.9076831
"Mcintosh Public Library" "115 Broadway Nw" "Mcintosh" "MN" "" -95.887476 47.6370128
"Mckinley Public Library" "5454 Grand Avenue" "Mckinley" "MN" "55741" -92.4110512 47.5120012
"Great River Regional Library - Melrose" "225 East 1st Street" "Melrose" "MN" "" -94.8113535 45.6737134
"Milaca Community Library" "145 S. Central" "Milaca" "MN" "" -93.6513102 45.7541983
"Milan Public Library" "212 E Main Street" "Milan" "MN" "" -95.9114502 45.109571
"Hennepin County Library - East Lake" "2727 E Lake Street" "Minneapolis" "MN" "55406" -93.2319508 44.9480564
"Hennepin County Library - Franklin" "1314 E. Franklin Ave." "Minneapolis" "MN" "55404" -93.2558713 44.9630049
"Hennepin County Library - Hosmer" "347 E 36th Street" "Minneapolis" "MN" "55408" -93.270543 44.9373938
"Hennepin County Library - Linden Hills" "2900 W 43rd Street" "Minneapolis" "MN" "55410" -93.3164567 44.9250299
"Hennepin County Library - Minneapolis Central" "300 Nicollet Mall" "Minneapolis" "MN" "55401" -93.2700336 44.9802568
"Hennepin County Library - Nokomis" "5100 34th Avenue S" "Minneapolis" "MN" "55417" -93.2232492 44.9105502
"Hennepin County Library - North Regional" "1315 Lowry Avenue N" "Minneapolis" "MN" "55411" -93.2963252 45.012854
"Hennepin County Library - Northeast" "2200 Central Av Ne" "Minneapolis" "MN" "55418" -93.2479479 45.010165
"Hennepin County Library - Pierre Bottineau" "55 Broadway Street Ne" "Minneapolis" "MN" "55413" -93.2699926 44.999135
"Hennepin County Library - Roosevelt" "4026 28th Avenue S" "Minneapolis" "MN" "55406" -93.232475 44.9295915
"Hennepin County Library - Southeast" "1222 4th Street Se" "Minneapolis" "MN" "55414" -93.237699 44.980873
"Hennepin County Library - Sumner" "611 Van White Memorial Blvd." "Minneapolis" "MN" "55411" -93.2946161 44.9848013
"Hennepin County Library - Walker" "2880 Hennepin Avenue" "Minneapolis" "MN" "55408" -93.2986993 44.9495877
"Hennepin County Library - Washburn" "5244 Lyndale Avenue S" "Minneapolis" "MN" "55419" -93.2887813 44.9074825
"Hennepin County Library - Webber Park" "4310 Webber Parkway" "Minneapolis" "MN" "55412" -93.290951 45.033572
"Minneota Public Library" "103 N Jefferson" "Minneota" "MN" "56264" -95.9884478 44.5602577
"Hennepin County Library - Minnetonka" "17524 Excelsior Boulevard" "Minnetonka" "MN" "55345" -93.5028378 44.9086726
"Hennepin County Library - Ridgedale" "12601 Ridgedale Drive" "Minnetonka" "MN" "55305" -93.4400855 44.9646276
"Chippewa County Public Library" "224 South First Street" "Montevideo" "MN" "56265" -95.7239045 44.9442013
"Montgomery Public Library" "201 Ash Avenue Sw" "Montgomery" "MN" "" -93.582552 44.4377625
"Great River Regional Library - Monticello" "404 Walnut Street" "Monticello" "MN" "" -93.7971051 45.3040648
"Lake Agassiz Regional Library" "118 5th St S" "Moorhead" "MN" "56560" -96.7714497 46.8731589
"Moorhead Public Library" "118 S 5th Street" "Moorhead" "MN" "" -96.7714497 46.8731589
"Moose Lake Public Library" "313 Elm Avenue" "Moose Lake" "MN" "55767" -92.7614781 46.4535609
"Mora Public Library" "200 W. Maple" "Mora" "MN" "" -93.2985776 45.8778001
"Morgan Public Library" "210 Vernon Avenue" "Morgan" "MN" "56266" -94.926839 44.4163717
"Morris Public Library" "102 E 6th Street" "Morris" "MN" "56267" -95.9132555 45.587663
"Hennepin County Library - Westonka" "2079 Commerce Boulevard" "Mound" "MN" "55364" -93.6667781 44.9406644
"Mounds View Library" "2576 County Road 10" "Mounds View" "MN" "" -93.2217922 45.1125731
"Arrowhead Library System" "5528 Emerald Avenue" "Mountain Iron" "MN" "55768" -92.5931243 47.5177787
"Mountain Iron Public Library" "5742 Mountain Avenue" "Mountain Iron" "MN" "55768" -92.6221858 47.5326413
"Mountain Lake Public Library" "1054 4th Avenue" "Mountain Lake" "MN" "56159" -94.9295879 43.9401626
"New London Public Library" "15 Ash Street South" "New London" "MN" "" -94.9424138 45.3015361
"New Market Branch Library" "50 Church Street" "New Market" "MN" "" -93.3509022 44.5720543
"New Prague Branch Library" "400 E Main Street" "New Prague" "MN" "" -93.5708342 44.5432761
"New Richland Public Library" "129 S Broadway" "New Richland" "MN" "" -93.493707 43.8932573
"New Ulm Public Library" "17 North Broadway" "New Ulm" "MN" "56073" -94.461509 44.3130795
"New York Mills Public Library" "30 North Main" "New York Mills" "MN" "56567" -95.3758924 46.5187949
"Newport Branch Library" "405 Seventh Ave" "Newport" "MN" "" -92.9999273 44.8599712
"North Branch Area Library" "6381 Main Street" "North Branch" "MN" "" -92.978932 45.510965
"North Mankato Taylor Library" "1001 Belgrade Ave" "North Mankato" "MN" "56003" -94.0262263 44.1680804
"North St. Paul Library" "2290 North 1st Street" "North St. Paul" "MN" "55109" -92.996906 45.010465
"Northfield Public Library" "210 Washington St" "Northfield" "MN" "55057" -93.158984 44.4577924
"Norwood Young America Public Library" "102 Main Street E" "Norwood" "MN" "" -93.914754 44.78362
"Oakdale Branch Library" "1010 Heron Avenue N" "Oakdale" "MN" "" -92.9488053 44.964049
"Olivia Public Library" "405 South 10th Street" "Olivia" "MN" "" -94.9909738 44.7733257
"Ortonville Public Library" "412 Nw 2nd Street" "Ortonville" "MN" "" -96.4477274 45.3075632
"Hennepin County Library - Osseo" "415 Central Avenue" "Osseo" "MN" "55369" -93.4025736 45.1207858
"Owatonna-Steele County Library" "105 N Elm Avenue" "Owatonna" "MN" "55060" -93.2229218 44.0851135
"Park Rapids Public Library" "210 W 1st Street" "Park Rapids" "MN" "" -95.0612725 46.9218561
"Great River Regional Library - Paynesville" "119 Washburn Avenue" "Paynesville" "MN" "" -94.713412 45.382084
"Pelican Rapids Public Library A Multicultural Learning Cent" "25 West Mill Avenue" "Pelican Rapids" "MN" "56572" -96.0854203 46.5693655
"Perham Area Public Library" "225 2nd Av Ne" "Perham" "MN" "56573" -95.5702895 46.594749
"Great River Regional Library - Pierz" "220 Main Street" "Pierz" "MN" "" -94.1050815 45.9824727
"Pine City Public Library" "300 5th St. Municipal Building" "Pine City" "MN" "" -92.9703435 45.8229105
"Pine Island Van Horn Public Library" "115 Se 3rd Street" "Pine Island" "MN" "55963" -92.646142 44.2003942
"Kitchigami Regional Library" "310 2nd Street" "Pine River" "MN" "56474" -94.405686 46.721666
"Pine River Public Library" "212 Park Avenue" "Pine River" "MN" "" -94.403906 46.719453
"Pipestone Meinders Community Library" "1401 7th Street Sw" "Pipestone" "MN" "56164" -96.33983 43.9977312
"Plainview Public Library" "345 1st Avenue Nw" "Plainview" "MN" "55964" -92.171096 44.16572
"Hennepin County Library - Plymouth" "15700 36th Avenue North" "Plymouth" "MN" "55446" -93.4810203 45.022721
"Preston Public Library" "101 St Paul St Nw" "Preston" "MN" "55965" -92.0833671 43.6710701
"Princeton Area Library" "100 S. 4th Avenue" "Princeton" "MN" "" -93.5785943 45.5697305
"Prior Lake Branch Library" "16210 Eagle Creek Avenue Se" "Prior Lake" "MN" "" -93.4257714 44.7142788
