"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Paisley Branch Library" "513 Mill St" "Paisley" "OR" "" -120.5435408 42.6938708
"Parkdale Branch Library" "7300 Clear Creek Road" "Parkdale" "OR" "" -121.597921 45.5194163
"Pendleton Public Library" "502 Sw Dorion Ave" "Pendleton" "OR" "97801" -118.7915526 45.6701907
"Philomath Community Library" "1050 Applegate" "Philomath" "OR" "" -123.3711778 44.5391247
"Phoenix Branch Library" "110 W 2nd St" "Phoenix" "OR" "" -122.81618 42.274473
"Pilot Rock Public Library" "144 N. Alder Pl" "Pilot Rock" "OR" "97868" -118.8327871 45.4824118
"Port Orford Public Library" "1421 Oregon St" "Port Orford" "OR" "97465" -124.497407 42.7496278
"Albina Branch Library" "3605 Ne 15th Ave" "Portland" "OR" "" -122.6513616 45.5488591
"Belmont Branch Library" "1038 Se 39th Ave" "Portland" "OR" "" -122.6229101 45.5154496
"Capitol Hill Branch Library" "10723 Sw Capitol Hwy" "Portland" "OR" "" -122.7254319 45.4480512
"Cedar Mill Community Library" "12505 Nw Cornell Rd" "Portland" "OR" "97229" -122.8059265 45.527394
"Garden Home Community Library" "7475 Sw Oleson Rd" "Portland" "OR" "97223" -122.7533285 45.4661943
"Gregory Heights Branch Library" "7921 Ne Sandy Blvd" "Portland" "OR" "" -122.5813811 45.5516569
"Hillsdale" "6345 Sw Capitol Hwy" "Portland" "OR" "" -122.6955037 45.4788483
"Holgate Branch Library" "7905 Se Holgate Blvd" "Portland" "OR" "" -122.5822454 45.4905098
"Hollywood Branch Library" "4040 Ne Tillamook St" "Portland" "OR" "" -122.6212373 45.5375441
"Midland Regional Branch Library" "805 Se 122nd Ave" "Portland" "OR" "" -122.5384885 45.5166834
"Multnomah County Library" "205 Ne Russell" "Portland" "OR" "97212" -122.6632677 45.5412217
"North Portland Branch Library" "512 N Killingsworth St" "Portland" "OR" "" -122.6714909 45.5624734
"Northwest Branch Library" "2300 Nw Thurman St." "Portland" "OR" "" -122.6991187 45.5353341
"Rockwood Branch Library" "17917 Se Stark St" "Portland" "OR" "" -122.4790403 45.5195195
"Sellwood-Moreland Branch Library" "7860 Se 13th Ave" "Portland" "OR" "" -122.6526389 45.4677028
"St. Johns Branch Library" "7510 N Charleston Ave" "Portland" "OR" "" -122.7510322 45.5900541
"West Slope Community Library" "3678 Sw 78th Ave." "Portland" "OR" "" -122.7571965 45.4933309
"Woodstock Branch Library" "6008 Se 49th Ave" "Portland" "OR" "" -122.6120907 45.4789461
"Hazel M. Lewis Library" "511 3rd Ave" "Powers" "OR" "97466" -124.0702856 42.8815955
"Crook County Library" "175 N.W. Meadowlakes Dr" "Prineville" "OR" "97754" -120.8574265 44.3015873
"Prospect Branch Library" "300 Mill Creek Dr" "Prospect" "OR" "" -122.4887751 42.7521514
"Purcell Public Library" "919 North Ninth" "Purcell" "OR" "73080" NA NA
"Rainier City Library" "106 B St" "Rainier" "OR" "97048" -122.9362061 46.0891745
"Redmond Branch Library" "827 Sw Deschutes Ave." "Redmond" "OR" "" -121.1769487 44.2741961
