"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Abbot Public Library" "235 Pleasant St." "Marblehead" "MA" "01945" -70.8632307 42.496374
"Elizabeth Taber Memorial Library" "8 Spring St." "Marion" "MA" "02738" -70.7671415 41.7030502
"Marlborough Public Library" "35 West Main St." "Marlborough" "MA" "01752" -71.5545448 42.3459875
"Marstons Mills Public Library" "2160 Main St." "Marstons Mills" "MA" "02648" -70.4125573 41.6542474
"Mashpee Public Library" "100 Nathan Ellis Hghwy." "Mashpee" "MA" "02649" -70.4941542 41.6176153
"Mattapan Branch Library" "10 Hazelton Street" "Mattapan" "MA" "" -71.094151 42.27849
"Mattapoisett Public Library" "7 Barstow St." "Mattapoisett" "MA" "02739" -70.8129871 41.6591317
"Maynard Public Library" "77 Nason St." "Maynard" "MA" "01754" -71.452012 42.434173
"Medfield Memorial Library" "468 Main Street" "Medfield" "MA" "02052" -71.3050869 42.1866155
"Medford Public Library" "111 High St." "Medford" "MA" "02155" -71.1135305 42.4197198
"Medway Public Library" "26 High St." "Medway" "MA" "02053" -71.4299279 42.1439372
"Melrose Public Library" "69 West Emerson St." "Melrose" "MA" "02176" -71.0662697 42.4589528
"Merrimac Public Library" "86 West Main St." "Merrimac" "MA" "01860" -71.012893 42.8273954
"Nevins Memorial Library" "305 Broadway" "Methuen" "MA" "01844" -71.1889957 42.7303966
"Middleborough Public Library" "102 North Main St." "Middleborough" "MA" "02346" -70.9080925 41.8936774
"Middlefield Public Library" "188 Main Road" "Middlefield" "MA" "01243" -72.9984897 42.3353648
"Flint Public Library" "1 South Main St." "Middleton" "MA" "01949" -71.016129 42.5947443
"Milford Town Library" "80 Spruce Street" "Milford" "MA" "01757" -71.5202783 42.1424105
"New Marlborough Town Library" "1 Mill River -Great Barrington Road" "Mill River" "MA" "01230" -73.2678114 42.1133229
"Millbury Public Library" "128 Elm St." "Millbury" "MA" "01527" -71.7631639 42.1904325
"Millers Falls Library" "23 Bridge Street" "Millers Falls" "MA" "" -72.494259 42.5783273
"Millis Public Library" "25 Auburn Road" "Millis" "MA" "02054" -71.3639396 42.1656504
"Millville Free Public Library" "169 Main St." "Millville" "MA" "01529" -71.5772089 42.0265001
"East Milton Branch Library" "354 Edge Hill Road" "Milton" "MA" "" -71.0422891 42.2579023
"Milton Public Library" "476 Canton Ave." "Milton" "MA" "02186" -71.0773788 42.2538608
"Monroe Public Library" "3b School St." "Monroe Bridge" "MA" "01350" -72.9412851 42.7220653
"Monson Free Library Reading Room" "2 High Street" "Monson" "MA" "01057" -72.3190796 42.1022236
"Montague Center Library" "17 Center Street" "Montague" "MA" "" -72.5330929 42.5354812
"Monterey Public Library" "452 Main Rd." "Monterey" "MA" "01245" -73.2120326 42.179203
