"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"New Providence Memorial Library" "377 Elkwood Avenue" "New Providence" "NJ" "07974" -74.405263 40.7094359
"Harding Township Library" "21 Blue Mill Road" "New Vernon" "NJ" "07976" -74.4918264 40.7470729
"Newark Public Library" "5 Washington Street" "Newark" "NJ" "07102" -74.1707295 40.7445732
"Newfield Public Library" "115 Catawba Avenue" "Newfield" "NJ" "08344" -75.020031 39.548202
"Sussex County Library" "125 Morris Turnpike" "Newton" "NJ" "07860" -74.7554298 41.1235262
"North Arlington Public Library" "210 Ridge Road" "North Arlington" "NJ" "07031" -74.1328984 40.7885967
"North Bergen Free Public Library" "8411 Bergenline Avenue" "North Bergen" "NJ" "07047" -74.0047865 40.8048567
"North Brunswick Free Public Library" "880 Hermann Road" "North Brunswick" "NJ" "08902" -74.4641406 40.4681208
"North Haledon Free Public Library" "129 Overlook Avenue" "North Haledon" "NJ" "07508" -74.1832604 40.9532782
"Otto Bruyns Public Library" "241 W. Mill Road" "Northfield" "NJ" "08225" -74.5557981 39.3671959
"Norwood Public Library" "198 Summit Street" "Norwood" "NJ" "07648" -73.9606554 40.9962296
"Nutley Free Public Library" "93 Booth Drive" "Nutley" "NJ" "07110" -74.158914 40.817314
"Jefferson Township Public Library" "1031 Weldon Road" "Oak Ridge" "NJ" "07438" -74.549045 41.021066
"Oakland Public Library" "2 Municipal Plaza" "Oakland" "NJ" "07436" -74.2452851 41.0240029
"Oaklyn Memorial Library" "602 Newton Avenue" "Oaklyn" "NJ" "08107" -75.079939 39.9019247
"Ocean City Free Public Library" "1735 Simpson Avenue" "Ocean City" "NJ" "08226" -74.5902465 39.2713175
"Old Bridge Public Library" "1 Old Bridge Plaza" "Old Bridge" "NJ" "08857" -74.2965861 40.4044342
"Old Tappan Free Public Library" "56 Russell Avenue" "Old Tappan" "NJ" "07675" -73.9815577 41.0098696
"Tewksbury Township Public Library" "31 Old Turnpike Road" "Oldwick" "NJ" "08858" -74.7494373 40.670792
"Oradell Public Library" "375 Kinderkamack Road" "Oradell" "NJ" "07649" -74.0321 40.9536811
"The Orange Public Library" "348 Main Street" "Orange" "NJ" "07050" -74.2314808 40.7728741
"Oxford Public Library" "42 Washington Avenue" "Oxford" "NJ" "07863" -74.9974979 40.803041
"Palisades Park Free Public Library" "257 Second Street" "Palisades Park" "NJ" "07650" -73.9968933 40.8469618
"Park Ridge Free Public Library" "51 Park Avenue" "Park Ridge" "NJ" "07656" -74.038268 41.0334695
"Sayreville Free Public Library" "1050 Washington Road" "Parlin" "NJ" "08859" -74.3197032 40.4630156
"Parsippany-Troy Hills Public Library" "449 Halsey Road" "Parsippany" "NJ" "07054" -74.4528382 40.8528933
"Passaic Public Library" "195 Gregory Avenue" "Passaic" "NJ" "07055" -74.1277878 40.8576406
"Paterson Free Public Library" "250 Broadway" "Paterson" "NJ" "07501" -74.1642376 40.9183981
"Gill Memorial Library" "145 E. Broad Street" "Paulsboro" "NJ" "08066" -75.2379786 39.8310599
"Pennington Free Public Library" "30 N. Main Street" "Pennington" "NJ" "08534" -74.7916771 40.3292276
"Pennsauken Free Public Library" "5605 Crescent Boulevard" "Pennsauken" "NJ" "08110" -75.0555104 39.9590894
"Pennsville Public Library" "190 S. Broadway" "Pennsville" "NJ" "08070" -75.517563 39.6455125
"Perth Amboy Free Public Library" "196 Jefferson Street" "Perth Amboy" "NJ" "08861" -74.2705757 40.5105136
"Phillipsburg Free Public Library" "200 Frost Avenue" "Phillipsburg" "NJ" "08865" -75.1805205 40.7007939
"Piscataway Public Library" "500 Hoes Lane" "Piscataway" "NJ" "08854" -74.4713788 40.5367154
"Mccowan Memorial Library" "15 Pitman Avenue" "Pitman" "NJ" "08071" -75.1294516 39.7316081
"Plainfield Free Public Library" "800 Park Avenue" "Plainfield" "NJ" "07060" -74.415792 40.613639
"Plainsboro Free Public Library" "641 Plainsboro Road" "Plainsboro" "NJ" "08536" -74.587104 40.333705
"Pompton Lakes Borough Free Public Library" "333 Wanaque Avenue" "Pompton Lakes" "NJ" "07442" -74.2904128 41.0020273
"Pequannock Township Public Library" "477 Newark Pompton Turnpike" "Pompton Plains" "NJ" "07444" -74.299108 40.957505
"Princeton Public Library" "65 Witherspoon Street" "Princeton" "NJ" "08542" -74.6603299 40.35173
"Rahway Public Library" "2 City Hall Plaza" "Rahway" "NJ" "07065" -74.2730462 40.6037165
"Ramsey Free Public Library" "30 Wyckoff Avenue" "Ramsey" "NJ" "07446" -74.1466305 41.0558868
"Randolph Township Free Public Library" "28 Calais Road" "Randolph" "NJ" "07869" -74.5916785 40.8273047
"Raritan Public Library" "54 E. Somerset Street" "Raritan" "NJ" "08869" -74.6291048 40.5688813
