"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Imperial Point Branch" "5985 North Federal Highway" "Fort Lauderdale" "FL" "" -80.1099951 26.2020823
"Riverland Branch" "2710 West Davie Blvd." "Fort Lauderdale" "FL" "" -80.1780123 26.1050835
"Talking Book Library" "100 S Andrews Ave." "Fort Lauderdale" "FL" "" -80.1428979 26.120946
"Tyrone Bryant Branch" "2230 Nw 21st Avenue" "Fort Lauderdale" "FL" "" -80.169834 26.1552144
"Fort Meade Public Library" "75 East Broadway" "Fort Meade" "FL" "" -81.800367 27.752158
"Dunbar Jupiter Hammon Library" "3095 Blount Street" "Fort Myers" "FL" "33916" -81.8510863 26.6431872
"Fort Meyers Regional Library" "2450 First Street" "Fort Myers" "FL" "33901" -81.8670408 26.6454353
"Lakes Regional Library" "15290 Bass Road" "Fort Myers" "FL" "33919" -81.9124386 26.5221003
"Lee County Library System" "2345 Union Street" "Fort Myers" "FL" "33901" -81.8654899 26.6387764
"Riverdale Branch Library" "2421 Buckingham Road" "Fort Myers" "FL" "33905" -81.7215164 26.707763
"Fort Myers Beach Public Library" "2755 Estero Blvd." "Fort Myers Beach" "FL" "33931" -81.9392349 26.4478175
"Lakewood Park Branch Library" "7605 Santa Barbara Drive" "Fort Pierce" "FL" "" -80.4017842 27.5231394
"St. Lucie County Library System" "101 Melody Lane" "Fort Pierce" "FL" "34950" -80.3221001 27.4483161
"Zora Neale Hurston Branch Library" "3010 Avenue D" "Fort Pierce" "FL" "" -80.355767 27.453901
"Fort Walton Beach Library" "185 Miracle Strip Pkwy Se" "Fort Walton Beach" "FL" "" -86.6054242 30.4036476
"Fort White Branch Library" "118 S.W. Wilson Springs Road" "Fort White" "FL" "" -82.7140661 29.9213734
"Freeport Branch Library" "76 Highway 20 West" "Freeport" "FL" "" -86.1350167 30.497504
"Latt Maxcy Memorial Library" "15 North Magnolia Avenue" "Frostproof" "FL" "" -81.533647 27.74652
"Fruitland Park Library" "506 West Berckman St." "Fruitland Park" "FL" "" -81.9123535 28.8584637
"Fort Mccoy Public Library" "14660 Ne Hwy. 315" "Ft. Mccoy" "FL" "" -81.9677972 29.3626113
"Alachua County Detention Center Branch" "3333 Ne 39th Avenue" "Gainesville" "FL" "" -82.2793235 29.6780237
"Alachua County Library District" "401 East University Avenue" "Gainesville" "FL" "32601" -82.3210366 29.6517773
"Millhopper Branch Library" "3145 Nw 43rd St." "Gainesville" "FL" "" -82.3879084 29.6819537
"Tower Road Branch Library" "3020 Sw 75th St." "Gainesville" "FL" "" -82.4235271 29.625866
"Graceville Branch" "5314 Brown St." "Graceville" "FL" "" -85.514326 30.954104
"Green Cove Springs Branch" "403 Ferris Street" "Green Cove Spring" "FL" "" -81.6794308 29.9914558
"Greenacres Branch Library" "3750 Jog Road" "Greenacres" "FL" "" -80.1459507 26.6226377
