"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"East Side Library" "2559 Hubbell Avenue" "Des Moines" "IA" "" -93.5670217 41.6114465
"Forest Avenue Library" "1326 Forest Avenue" "Des Moines" "IA" "" -93.6356589 41.6036788
"Franklin Avenue Library" "5000 Franklin Avenue" "Des Moines" "IA" "" -93.6884537 41.6109193
"North Side Library" "3516 - 5th Avenue" "Des Moines" "IA" "" -93.6238641 41.6273892
"South Side Library" "1111 Porter Avenue" "Des Moines" "IA" "" -93.6296705 41.5351168
"Frances Banta Waggoner Community Library" "505 10th St" "Dewitt" "IA" "52742" -90.5378544 41.8249697
"Dexter Public Library" "724 Marshall" "Dexter" "IA" "50070" -94.228425 41.516849
"Dickens Public Library" "210 Main St" "Dickens" "IA" "51333" -95.0235019 43.132183
"Dike Public Library" "133 E Elder" "Dike" "IA" "50624" -92.6277181 42.4651461
"Donnellson Public Library" "500 Park" "Donnellson" "IA" "52625" -91.5658227 40.6426573
"Doon Public Library" "207 Barton Ave" "Doon" "IA" "51235" -96.231384 43.277057
"Dow City Public Library" "104 S Franklin St" "Dow City" "IA" "51528" -95.49617 41.929927
"Dows Community Library" "114 W Ellsworth St" "Dows" "IA" "50071" -93.501351 42.6565664
"Carnegie-Stout Public Library" "360 W 11th St" "Dubuque" "IA" "52001" -90.6698632 42.5026363
"Dumont Community Library" "602 2nd St" "Dumont" "IA" "50625" -92.9719025 42.7500583
"Duncombe Public Library" "621 Prince St" "Duncombe" "IA" "50532" -93.9941244 42.4693332
"Dunkerton Public Library" "209 W Main" "Dunkerton" "IA" "50626" -92.162668 42.572305
"Dunlap Public Library" "102 S 10th St" "Dunlap" "IA" "51529" -95.5962743 41.8539702
"Durant Branch" "402 6th St." "Durant" "IA" "" -90.9137314 41.6024732
"James Kennedy Public Library" "320 1st Ave E" "Dyersville" "IA" "52040" -91.1209896 42.4848661
"Dysart Public Library" "424 Main" "Dysart" "IA" "" -92.3063295 42.1702796
"Norma Anders Public Library" "320 Main" "Dysart" "IA" "52224" -92.3062837 42.1715807
"Eagle Grove Memorial Library" "101 S Cadwell" "Eagle Grove" "IA" "50533" -93.9073858 42.66407
"Earlham Public Library" "120 S Chestnut" "Earlham" "IA" "50072" -94.122831 41.491217
"Ruth Suckow Memorial Library" "138 Northern Ave" "Earlville" "IA" "52041" -91.2723942 42.4822443
"Early Public Library" "107 Main St" "Early" "IA" "50535" -95.1521982 42.4605696
"Eddyville Public Library" "202 S 2nd St" "Eddyville" "IA" "52553" -92.6377624 41.1573723
"Edgewood Public Library" "203 W Union St" "Edgewood" "IA" "52042" -91.4024784 42.6444598
"Elberon Public Library" "106 Main St" "Elberon" "IA" "52225" -92.3167464 42.0038448
"Eldon Public Library" "608 W Elm" "Eldon" "IA" "52554" -92.2244459 40.9193431
"Eldora Public Library" "1202 10th St" "Eldora" "IA" "50627" -93.0959108 42.3615435
"Eldridge Branch" "200 North Sixth Avenue" "Eldridge" "IA" "" -90.5762092 41.6564612
"Scott County Library System" "200 N 6th Ave" "Eldridge" "IA" "52748" -90.5762092 41.6564612
"Elgin Public Library" "214 Main St" "Elgin" "IA" "52141" -91.6283342 42.9566452
"Elk Horn Public Library" "2027 Washington" "Elk Horn" "IA" "51531" -95.0592004 41.5916615
"Elkader Public Library" "130 N Main St" "Elkader" "IA" "52043" -91.4047557 42.8548694
"Elliott Public Library" "401 Main St" "Elliott" "IA" "51532" -95.1627358 41.1492738
"Ellsworth Public Library" "1549 Dewitt St" "Ellsworth" "IA" "50075" -93.5788129 42.3121594
"Elma Public Library" "710 Busti Ave" "Elma" "IA" "50628" -92.4358814 43.247715
"Ely Public Library" "1595 Dows St" "Ely" "IA" "52227" -91.585939 41.873421
"Emerson Public Library" "701 Morton Ave" "Emerson" "IA" "51533" -95.40249 41.0169608
"Emmetsburg Public Library" "707 N Superior" "Emmetsburg" "IA" "50536" -94.6888529 43.1263847
"Epworth Branch Library" "110 Beirman Rd." "Epworth" "IA" "" -90.919335 42.445929
"Lied Public Library-Essex" "508 Iowa Ave" "Essex" "IA" "51638" -95.3071496 40.8334333
"Estherville Public Library" "613 Central Ave" "Estherville" "IA" "51334" -94.8364875 43.4019717
"Evansdale Public Library" "123 N Evans Rd" "Evansdale" "IA" "50707" -92.2885742 42.4782799
"Everly Public Library" "308 N Main" "Everly" "IA" "51338" -95.3268 43.160755
"Exira Public Library" "114 W Washington" "Exira" "IA" "50076" -94.8765281 41.591167
"Fairfax Public Library" "313 Vanderbilt St" "Fairfax" "IA" "52228" -91.781008 41.919683
"Fairfield Public Library" "104 W Adams Ave" "Fairfiled" "IA" "52556" -91.9643337 41.0044498
"Dubuque County Library" "310 4th St Sw" "Farley" "IA" "52046" -91.0102364 42.4405148
"Farmersburg Public Library" "208 S Main" "Farmersburg" "IA" "52047" -91.3680519 42.9590869
"Farmington Public Library" "205 Elm" "Farmington" "IA" "52626" -91.7428905 40.640332
"Farnhamville Public Library" "240 Hardin" "Farnhamville" "IA" "50538" -94.4031147 42.2759694
"Fayette Community Library" "104 W State St" "Fayette" "IA" "52142" -91.8022355 42.8432969
"Fenton Public Library" "605 Maple St" "Fenton" "IA" "50539" -94.4272485 43.2177736
"Fertile Public Library" "204 W Main St" "Fertile" "IA" "50434" -93.4203401 43.2640561
"Fonda Public Library" "104 W 2nd St" "Fonda" "IA" "50540" -94.8467728 42.5811655
"Fontanelle Public Library" "303 Washington" "Fontanelle" "IA" "50846" -94.56364 41.2895626
"Forest City Public Library" "115 E L. St" "Forest City" "IA" "50436" -93.6379775 43.2654853
"Fort Atkinson Public Library" "302 3rd Nw" "Fort Atkinson" "IA" "52144" -91.9377525 43.1446451
"Fort Dodge Public Library" "424 Central Ave" "Fort Dodge" "IA" "50501" -94.1921604 42.5044428
"Fort Madison Public Library" "1920 Ave E" "Fort Madison" "IA" "52627" -91.3326267 40.6329212
"Idol Rashid Memorial Branch" "3421 Avenue L" "Fort Madison" "IA" "" -91.3562231 40.626622
"Upham Memorial Library" "138 W Main St" "Fredericksburg" "IA" "50630" -92.1998546 42.9651092
"Galva Public Library" "203 S Main St" "Galva" "IA" "51020" -95.4172126 42.5069819
"Garden Grove Public Library" "103 W Main St" "Garden Grove" "IA" "50103" -93.6260248 40.8269642
"Garnavillo Public Library" "122 Main St" "Garnavillo" "IA" "52049" -91.2353195 42.8674486
"Garner Public Library" "416 State St" "Garner" "IA" "50438" -93.6024563 43.1012661
"Garrison Public Library" "100 Birch Ave" "Garrison" "IA" "52229" -92.1449925 42.1441797
"Garwin Public Library" "208 Main St" "Garwin" "IA" "50632" -92.6755745 42.0923468
"George Public Library" "119 S Main St" "George" "IA" "51237" -96.0023588 43.3430298
"Gilman Public Library" "106 N Main" "Gilman" "IA" "50106" -92.7870776 41.8794959
"Gilmore City Public Library" "308 S Gilmore" "Gilmore City" "IA" "50541" -94.4431757 42.7323276
"Gladbrook Public Library" "301 2nd St" "Gladbrook" "IA" "50635" -92.716848 42.1876754
"Glenwood Public Library" "109 N Vine St" "Glenwood" "IA" "51534" -95.741614 41.048176
"Glidden Public Library" "110 Idaho St" "Glidden" "IA" "51443" -94.728587 42.054725
"Gowrie Public Library" "1204 Market St" "Gowrie" "IA" "50543" -94.2913243 42.280599
"Graettinger Public Library" "115 W Robins St" "Graettinger" "IA" "51342" -94.7546045 43.2378301
"Grafton Public Library" "20. 4th Ave" "Grafton" "IA" "50440" -93.0694363 43.3278378
"Grand Junction Public Library" "106 E Main St" "Grand Junction" "IA" "50107" -94.2390709 42.031709
"Granger Public Library" "2216 Broadway" "Granger" "IA" "50109" -93.820525 41.759811
"Greene Public Library" "231 W Traer St" "Greene" "IA" "50636" -92.8040847 42.8945132
"Greenfield Public Library" "202 So. First St" "Greenfield" "IA" "50849" -94.4610297 41.304082
"Grimes Public Library" "200 N James St" "Grimes" "IA" "50111" -93.7962204 41.6888331
"Stewart Public Library" "926 Broad St" "Grinnell" "IA" "50112" -92.7241466 41.7436506
"Griswold Public Library" "505 Main St" "Griswold" "IA" "51535" -95.142507 41.2347383
"Kling Memorial Library" "807 7th St" "Grundy Center" "IA" "50638" -92.7726482 42.3604435
"Mary J. Barnett Memorial Library" "400 Grand" "Guthrie Center" "IA" "50115" -94.5034661 41.6791314
"Guttenberg Public Library" "603 S Second St" "Guttenberg" "IA" "52052" -91.0973202 42.7803409
"Hamburg Public Library" "1301 Main St" "Hamburg" "IA" "51640" -95.6571476 40.6060355
"Hampton Public Library" "4 S Federal St" "Hampton" "IA" "50441" -93.2073987 42.7417191
"Harcourt Public Library" "106 W 2nd St" "Harcourt" "IA" "50544" -94.1762757 42.2627143
"Harlan Community Library" "718 Court" "Harlan" "IA" "51537" -95.319827 41.657945
"Dolores Tillinghast Memorial Library" "234 N 4th St" "Harpers Ferry" "IA" "52146" -91.1509667 43.201893
"Hartley Public Library" "91 1st St Se" "Hartley" "IA" "51346" -95.4756797 43.1799517
"Havelock Public Library" "po box 136" "Havelock" "IA" "50546" -94.7005363 42.8360833
"Hawarden Public Library" "803 Tenth St" "Hawarden" "IA" "51023" -96.4836265 42.9967747
"Hawkeye Public Library" "104 S 2nd St" "Hawkeye" "IA" "52147" -91.949997 42.9384708
"Hedrick Public Library" "109 N Main St" "Hedrick" "IA" "52563" -92.3090109 41.1715748
"Hiawatha Public Library" "150 W Willman St" "Hiawatha" "IA" "52233" -91.6723594 42.0372179
"Hillsboro Public Library" "100 W Commercial" "Hillsboro" "IA" "52630" -91.7141155 40.8353668
"Stubbs Memorial Library" "207 E Second St" "Holstein" "IA" "51025" -95.5429507 42.4892752
"Holy Cross Branch" "938 Church St." "Holy Cross" "IA" "" -90.9966576 42.6014455
"Hopkinton Public Library" "110 1st St Se" "Hopkinton" "IA" "52237" -91.2484101 42.3436993
"Hornick Branch" "510 Main Street" "Hornick" "IA" "" -96.0972589 42.2319584
"Hospers Public Library" "213 Main St" "Hospers" "IA" "51238" -95.9059507 43.0724787
"Hubbard Public Library" "323 E Maple" "Hubbard" "IA" "50122" -93.29621 42.3055497
"Hudson Public Library" "401 5th St" "Hudson" "IA" "50643" -92.455422 42.406602
"Hull Public Library" "1408 Main St" "Hul" "IA" "51239" -96.1337322 43.1916434
"Humboldt Public Library" "30 N 6th St" "Humboldt" "IA" "50548" -94.2160876 42.7214191
"Humeston Public Library" "302 Broad St" "Humeston" "IA" "50123" -93.4964882 40.8588804
"Huxley Public Library" "515 N Main Ave" "Huxley" "IA" "50124" -93.6073338 41.8982388
"Ida Grove Public Library" "100 E 2nd St" "Ida Grove" "IA" "51445" -95.4655211 42.3440342
"Independence Public Library" "805 1st St E" "Independence" "IA" "50644" -91.8848095 42.4687586
"Indianola Public Library" "207 N B St" "Indianola" "IA" "50125" -93.5640943 41.3620704
"Inwood Public Library" "103 S Main St" "Inwood" "IA" "51240" -96.4318034 43.309252
"Ionia Community Library" "101 W Iowa St" "Ionia" "IA" "50645" -92.457178 43.033151
"Iowa City Public Library" "123 S Linn St" "Iowa City" "IA" "52240" -91.5320946 41.6592011
"Robert W. Barlow Memorial Library" "921 Washington Ave" "Iowa Falls" "IA" "50126" -93.2687518 42.5190111
"Jamaica Public Library" "316 Main St" "Jamaica" "IA" "50128" -94.3080249 41.846805
"Janesville Public Library" "227 Main St" "Janesville" "IA" "50647" -92.462631 42.64739
"Jefferson Public Library" "200 W Lincolnway" "Jefferson" "IA" "50129" -94.376112 42.0152747
"Jesup Public Library" "721 6th St" "Jesup" "IA" "50648" -92.0635092 42.4761303
"Johnston Public Library" "6700 Merle Hay Rd" "Johnston" "IA" "50131" -93.7001304 41.6834636
"Joice Public Library" "201 Main St" "Joice" "IA" "50446" -93.4540431 43.3627249
"Kalona Public Library" "510 C Ave" "Kalona" "IA" "52247" -91.7056544 41.4838799
"Kanawha Public Library" "120 N Main" "Kanawha" "IA" "50447" -93.7931868 42.9330552
"Kensett Public Library" "214 5th St" "Kensett" "IA" "50448" -93.2081416 43.3543782
"Keokuk Public Library" "210 N 5th St" "Keokuk" "IA" "52632" -91.381151 40.3974312
"Keosauqua Public Library" "608 1st St" "Keosauqua" "IA" "52565" -91.9626872 40.7296547
"Wilson Memorial Library" "109 E Washington Ave" "Keota" "IA" "52248" -91.9548483 41.3666381
"Schroeder Public Library" "93 Main" "Keystone" "IA" "52249" -92.1980684 41.998831
"Kimballton Public Library" "118 N Main" "Kimballton" "IA" "51543" -95.0727014 41.6278014
"Kingsley Public Library" "220 Main" "Kingsley" "IA" "51028" -95.9672904 42.5886371
"Klemme Public Library" "204 E Main St" "Klemme" "IA" "50449" -93.6015695 43.006725
"Knoxville Public Library" "213 E Montgomery St" "Knoxville" "IA" "50138" -93.0974732 41.3171248
"Hawkins Memorial Library" "308 Main St" "La Porte City" "IA" "50651" -92.191377 42.314787
"Lacona Public Library" "107 E Main" "Lacona" "IA" "50139" -93.3848668 41.1897155
"Lake City Public Library" "110 E Washington St" "Lake City" "IA" "51449" -94.7336441 42.268322
"Lake Mills Public Library" "102 S Lake St" "Lake Mills" "IA" "50450" -93.5324976 43.4183416
"Lake Park Public Library" "905 S Market St" "Lake Park" "IA" "51347" -95.3225796 43.4457968
"Lakota Public Library" "204 3rd St" "Lakota" "IA" "50451" -94.09333 43.377463
"Lamoni Public Library" "301 W Main" "Lamoni" "IA" "50140" -93.9363643 40.6232872
"Lamont Public Library" "616 Bush St" "Lamont" "IA" "50650" -91.6418158 42.5987532
"Meehan Memorial Lansing Public Library" "515 Main St" "Lansing" "IA" "52151" -91.2209388 43.3616001
"Larchwood Public Library" "1020 Broadway" "Larchwood" "IA" "51241" -96.434123 43.4547183
"Laurel Community Library" "102 N Main" "Laurel" "IA" "50141" -92.9222792 41.8841097
"Laurens Public Library" "273 N Third" "Laurens" "IA" "50554" -94.851464 42.849716
"Lawler Public Library" "412 E Grove St" "Lawler" "IA" "52154" -92.1506114 43.0695599
"Le Mars Public Library" "46 1st St Sw" "Le Mars" "IA" "51031" -96.1670768 42.7918389
"Leclaire Community Library" "323 Wisconsin St" "Leclaire" "IA" "52753" -90.346625 41.59791
"Ledyard Public Library" "220 Edmunds St" "Ledyard" "IA" "50556" -94.1596458 43.421668
"Pioneer Heritage Library" "204 N Vine St" "Legrand" "IA" "50142" -92.7743703 42.0077429
"Lehigh Public Library" "241 Elm St" "Lehigh" "IA" "50557" -94.0512436 42.3589758
"Lenox Public Library" "101 N Main" "Lenox" "IA" "50851" -94.5590434 40.8815572
"Leon Public Library" "200 W 1st St" "Leon" "IA" "50144" -93.7479804 40.7395122
"Letts Public Library" "135 S Cherry St" "Letts" "IA" "52754" -91.2367001 41.3279071
