"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Howard County Public Library" "201 S Main St" "Fayette" "MO" "65248" -92.6820924 39.1454108
"Meramec Valley Branch" "645 New Smizer Mill Rd." "Fenton" "MO" "" -90.4529449 38.5185165
"Ferguson Municipal Public Library District" "35 N. Florissant Rd." "Ferguson" "MO" "63135" -90.3059509 38.74571
"Festus Public Library" "222 N. Mill Street" "Festus" "MO" "63028" -90.3930241 38.2219296
"Fisk Community Library" "508 Garfield St" "Fisk" "MO" "63940" -90.2080019 36.7838394
"Florissant Valley Branch" "195 New Florissant Rd. S." "Florissant" "MO" "" -90.3261252 38.7857956
"Jamestown Bluffs Branch" "4153 N. Hwy. 67" "Florissant" "MO" "" -90.2784472 38.8173506
"Fordland Deposit Collection Branch" "1230 School St." "Fordland" "MO" "" -92.9532341 37.161321
"Forsyth Public Library" "162 Main Street" "Forsyth" "MO" "" -93.1189947 36.6858722
"Fredericktown Branch Library" "115 S. Main Street" "Fredericktown" "MO" "" -90.2944467 37.559339
"Callaway County Public Library" "710 Court Street" "Fulton" "MO" "" -91.9472841 38.8501568
"Stone County Library" "322 W State Highway 248" "Galena" "MO" "65656" -93.4680374 36.806128
"Daviess County Library" "306 West Grand" "Gallatin" "MO" "64640" -93.9639816 39.9141674
"Garden City Branch" "207-C Date Street" "Garden City" "MO" "" -94.1908142 38.5619268
"Gerald Area Library" "357 S. Main" "Gerald" "MO" "" -91.3306347 38.3978683
"Rhodes Memorial Branch Library" "303 S Main" "Gideon" "MO" "" -89.9198295 36.452057
"Mid-Continent Public Library - Antioch" "6060 North Chestnut" "Gladstone" "MO" "" -94.546595 39.2040086
"Lewis Library Of Glasgow" "315 Market St" "Glasgow" "MO" "65254" -92.8448306 39.2261464
"Golden City Public Library" "607 Main" "Golden City" "MO" "" -94.0944478 37.3930491
"Mid-Continent Public Library - Grain Valley" "110 Front Street" "Grain Valley" "MO" "" -94.1989437 39.015312
"Grandin Branch" "2 Main" "Grandin" "MO" "" -90.8188154 36.8326171
