"Library Name" "Address" "City" "State" "ZIP Code" "Latitude" "Longitude"
"Grant County Mini Library" "po box 37" "Revillo" "SD" "" -96.5711679 45.0166314
"Mccook Central Hs Salem Public Library" "200 E Essex" "Salem" "SD" "57058" -97.3858207 43.7275814
"Scotland Community Library" "711 4th St" "Scotland" "SD" "57059" -97.7161695 43.1476241
"Selby Community-School Library" "108 East Dakota Street" "Selby" "SD" "57472" -100.0336444 45.5084242
"Caille Branch Library" "4100 Carnegie Cir" "Sioux Falls" "SD" "" -96.7643685 43.5079589
"Oak View Branch Library" "3700 E 3rd St" "Sioux Falls" "SD" "" -96.6803631 43.5558406
"Ronning Branch Library" "3100 E 49th St" "Sioux Falls" "SD" "" -96.6878347 43.5078791
"Siouxland Libraries" "201 North Dakota Ave" "Sioux Falls" "SD" "57117" -96.7298596 43.5485839
"Sisseton Memorial Library" "305 E Maple St" "Sisseton" "SD" "57262" -97.0469845 45.663758
"Sisseton Wahpeton Community College" "po box 689" "Sisseton" "SD" "57262" -97.0498046 45.6646815
"Grace Balloch Memorial Library" "625 North Fifth Street" "Spearfish" "SD" "57783" -103.860637 44.4890461
"Hanson-Mccook Regional Library" "306 Main Street" "Spencer" "SD" "57374" -98.7043735 42.8739878
"Evelyn Lang Public Library" "605 8th St" "Springfield" "SD" "57062" -97.8926277 42.8542201
"Grant County Mini Library" "103 W Johnson Ave" "Stockholm" "SD" "" -96.8027031 45.0995647
"Sturgis Public Library" "1040 2nd Street, Suite 1" "Sturgis" "SD" "57785" -103.5123245 44.4136585
"Tea Area Ms-Hscommunity Library" "500 W Brian" "Tea" "SD" "57064" -96.843939 43.455632
"Dewey County Library" "712 Main" "Timber Lake" "SD" "57656" -101.0738737 45.4294517
"Tripp Public Library" "102 E 2nd St" "Tripp" "SD" "57376" -97.9641905 43.2244986
"Tyndall Public Library" "110 W 17th Ave" "Tyndall" "SD" "57066" -97.8628139 42.9922976
"Valley Springs Branch Library" "401 Broadway Ave" "Valley Springs" "SD" "" -96.467787 43.5823899
"Vermillion Public Library" "18 Church Street" "Vermillion" "SD" "57069" -96.9303909 42.7785213
"Viborg Public Library" "110 N Main" "Viborg" "SD" "57070" -97.0814017 43.1708888
"Wagner Public Library" "106 Sheridan Ave" "Wagner" "SD" "57380" -98.2893623 43.0792382
"Wakonda Community Library" "202 Nebraska St" "Wakonda" "SD" "57073" -97.1109688 43.0057372
"Wall Community Library" "407 Main St" "Wall" "SD" "57790" -102.2417982 43.994482
"Hamlin Codington Regional Library" "912 8th St Se" "Watertown" "SD" "57201" -97.1046078 44.8899252
"Watertown Regional Library" "160 6th St Ne" "Watertown" "SD" "57201" -97.1042807 44.9025417
"Waubay Public Library" "94 North Main St" "Waubay" "SD" "57273" -97.3047965 45.330434
"Webster Public Library" "800 Main Street" "Webster" "SD" "57274" -97.5201261 45.3332541
"Wessington Public Library" "240 Wessington St" "Wessington" "SD" "57381" -98.6954639 44.455568
"Wessington Springs Carnegie Library" "109 West Main" "Wessington Springs" "SD" "57382" -98.5711211 44.0793586
"Deubrook Community Library" "100 School Ave" "White" "SD" "57276" -96.6498541 44.4347029
"White Lake Community Library" "111 Main St" "White Lake" "SD" "57383" -98.7139664 43.7304033
"Whitewood Public Library" "1201 Ash St" "Whitewood" "SD" "57793" -103.6369118 44.4636019
"Wilmot Public Library" "123 Main" "Wilmot" "SD" "57279" -96.8560667 45.4071988
"Tripp County Library - Grossenburg Memorial" "442 Monroe Street" "Winner" "SD" "57580" -99.8583665 43.3739571
"Woonsocket Community Library" "101 N 2nd" "Woonsocket" "SD" "57385" -98.2786237 44.053926
"Yankton Community Library" "515 Walnut" "Yankton" "SD" "57078" -97.3942113 42.8733639
